Students	144000
126263	16943 3217 8879 12719
126264	13967 10407 15125 2913
126265	5251 6453 2462 6934
126266	15511 9838 6157 16111
126267	15194 17158 17782 4576
126268	9793 3636 13616 16537
126269	13192 6000 15396 4308
126270	13661 15266 14261 3135
126271	9813 17660 10433 6004
126272	5397 2560 9213 2422
126273	13259 8577 8260 10019
126274	7610 17247 176 14219
126275	8905 2592 14747 14871
126276	1748 16536 10672 3489
126277	4315 3828 6378 15510
126278	5531 12069 17019 3036
126279	12659 12576 3802 3080
126280	5897 14148 9125 4881
126281	1061 13150 3311 9013
126282	12398 11502 10157 9582
126283	16006 12751 14207 15661
126284	11441 13079 6613 14412
126285	15694 9219 8076 8245
126286	4218 12346 16396 13397
126287	16954 17206 8544 2856
126288	16745 12397 16125 12509
126289	6174 14806 1283 10486
126290	5030 17822 14097 9984
126291	7613 1950 1732 11608
126292	14059 2721 14075 16684
126293	4378 9985 16296 11714
126294	4044 15512 1382 8712
126295	1414 2767 3622 17382
126296	13153 6255 10667 6061
126297	11889 1342 7965 16956
126298	12813 1099 2142 14990
126299	10532 6801 631 13711
126300	5617 13156 12096 14022
126301	11674 17282 4003 4513
126302	8812 15612 10047 10005
126303	8 7232 5764 9397
126304	14446 9218 13033 17485
126305	16417 14034 12592 9241
126306	2314 6419 11232 17813
126307	11608 890 12812 1777
126308	51 6350 324 11873
126309	6762 5458 10271 8528
126310	17944 10678 14880 12066
126311	6890 1153 1073 16966
126312	10324 9819 7370 17305
126313	13219 14254 14681 1157
126314	2788 12495 7381 13168
126315	9515 16995 15398 6492
126316	12889 4739 11112 41
126317	6003 4679 17250 7692
126318	1450 17493 2261 11158
126319	15293 7517 8897 6235
126320	4184 12781 8090 3736
126321	17542 15366 5367 13574
126322	6931 11026 2593 2088
126323	6986 5835 4106 14092
126324	4483 4584 16493 15531
126325	8941 13351 2135 6584
126326	16714 10778 3062 16209
126327	1359 16647 16960 1272
126328	2519 15834 7672 14518
126329	4137 2915 2258 12820
126330	17948 14952 1403 2731
126331	6502 16366 2371 8639
126332	7818 9501 9044 6628
126333	12004 9327 11144 3889
126334	8097 11788 11386 16470
126335	5920 11137 12745 14022
126336	13386 3198 12836 16477
126337	17187 12110 2787 2436
126338	17947 4637 2059 4149
126339	410 4612 9246 16894
126340	17888 13146 13625 11199
126341	893 14908 12502 15704
126342	362 11317 16436 4658
126343	17218 1829 12142 17353
126344	8938 724 16099 5822
126345	11421 11585 9081 7283
126346	10646 963 7330 16051
126347	500 36 3041 2795
126348	11645 12069 3007 10218
126349	2674 8625 5440 13694
126350	10925 6130 12520 10574
126351	5579 11830 4346 6214
126352	5038 3711 1722 4157
126353	9422 16461 7331 13005
126354	3407 4334 17953 7522
126355	8019 8447 9737 16534
126356	17514 3727 14379 5526
126357	8562 16820 16189 3104
126358	13917 13797 14181 10191
126359	11021 17564 2019 11884
126360	14930 2370 13029 13227
126361	8140 7690 674 13836
126362	9586 6596 17707 13739
126363	5135 2456 11141 13239
126364	9483 14669 7741 6812
126365	10399 16009 7996 15621
126366	1072 2950 13470 7228
126367	4820 17869 7709 6332
126368	11996 5968 2121 9385
126369	3590 8685 14578 15765
126370	8206 12876 13124 5647
126371	12840 8456 7817 16256
126372	12762 5879 15174 8815
126373	15832 15034 2138 8085
126374	4435 17942 14345 8195
126375	2010 6125 13520 11671
126376	564 2630 10961 4792
126377	16750 4251 11745 4048
126378	13950 10327 10831 17622
126379	8308 11155 11756 4028
126380	16008 6283 14001 3770
126381	15179 2010 4946 57
126382	17886 2937 9206 7914
126383	1838 16430 7051 9720
126384	5804 7798 8851 4338
126385	3656 16793 13506 10076
126386	14470 790 13524 2107
126387	16689 8640 13820 15585
126388	5127 15422 825 2057
126389	16998 17054 1843 9233
126390	6495 399 14559 12523
126391	17155 808 10585 2661
126392	9686 12370 7284 11293
126393	687 6818 4738 16588
126394	25 16378 7580 14222
126395	8356 10982 6934 15625
126396	1643 8292 5451 16100
126397	17347 17810 9376 9711
126398	12683 13004 12817 945
126399	3757 14460 536 17805
126400	4007 1486 11188 682
126401	10052 2729 9286 16245
126402	4431 957 5292 15356
126403	6588 9381 2037 14208
126404	6637 15340 17692 16475
126405	1738 14755 14272 12114
126406	8211 5960 7233 13848
126407	4677 16053 4157 11453
126408	7492 16988 13543 13389
126409	12465 901 2882 16545
126410	4333 16558 6748 6732
126411	710 14850 9798 39
126412	3255 16634 16058 13252
126413	6792 17302 6492 4558
126414	4993 4748 964 1068
126415	14410 12047 4505 4859
126416	1965 2546 6389 1986
126417	8023 5052 14587 99
126418	9804 9696 16332 15950
126419	15666 13435 15077 2363
126420	8791 1185 17322 1566
126421	16581 15685 7292 15475
126422	1723 9269 17269 12518
126423	4092 14064 4663 11303
126424	12586 16437 17208 13289
126425	4270 15901 11734 11253
126426	13254 10599 14868 17501
126427	5050 8980 7157 2457
126428	5337 2447 11981 14405
126429	8676 7640 11301 1289
126430	9320 3414 7838 3566
126431	8624 16292 8219 15254
126432	17167 11002 17702 14639
126433	14470 16113 9374 59
126434	3667 360 4390 12271
126435	8570 426 2727 9721
126436	10001 10971 10586 3640
126437	14878 6871 13593 17939
126438	2205 15039 259 1902
126439	14736 1928 15004 12642
126440	17546 15754 1939 2914
126441	3058 13540 17237 8610
126442	1155 12994 8548 5004
126443	6968 10648 16619 5378
126444	5702 7226 11967 8262
126445	7657 6303 4780 1258
126446	2386 1361 7611 14863
126447	1004 5670 5090 13228
126448	12047 13160 8892 9264
126449	3301 7741 13201 6710
126450	12833 13418 1643 14759
126451	5374 13839 7315 14770
126452	11528 15584 10329 6863
126453	17275 13129 15107 11201
126454	17368 762 15195 10253
126455	12802 7232 10041 14079
126456	3991 2081 8357 8570
126457	2148 14798 6261 15906
126458	9015 10335 9299 1327
126459	12121 4424 4199 11252
126460	13671 8470 14242 3336
126461	2611 2645 553 12926
126462	2887 2018 17396 15627
126463	11214 6909 10423 7140
126464	1298 5881 1253 12637
126465	15273 15420 16 8872
126466	730 17043 11768 4639
126467	11987 517 11573 2702
126468	17926 11674 14507 12799
126469	6681 15869 11941 13727
126470	3458 7924 5674 3057
126471	8874 4182 10578 11912
126472	16141 16195 1308 14107
126473	1320 15338 9656 7139
126474	11556 13149 864 2142
126475	14895 8920 4432 3611
126476	16764 5831 17904 10748
126477	11850 13956 8061 6815
126478	11746 14353 6697 373
126479	15764 14353 11646 16230
126480	1685 7362 15125 6102
126481	2337 10978 15460 8178
126482	6779 6202 1531 15152
126483	9057 14653 6994 9797
126484	5976 11060 11832 16444
126485	7741 2400 5792 954
126486	5759 3714 17598 5883
126487	1955 6228 17853 14140
126488	4886 12529 11633 14589
126489	15409 13443 5801 2841
126490	4866 4239 13048 5188
126491	7557 4033 10986 2703
126492	5885 3768 12816 13511
126493	10842 2019 239 948
126494	10861 15833 9369 3567
126495	12288 3833 13052 5882
126496	4364 408 15918 8483
126497	485 13761 10660 2141
126498	2267 16245 4862 1279
126499	17387 12283 12696 10308
126500	6131 16626 9914 4777
126501	8804 1739 5875 1979
126502	15598 17243 7386 15745
126503	10007 1174 6522 4972
126504	347 11703 12437 2459
126505	15402 6444 8648 10398
126506	8527 17523 12052 17248
126507	11919 6689 15771 17631
126508	5019 16695 9995 12326
126509	437 10161 11690 6799
126510	2360 9890 6069 4230
126511	16332 5034 13030 7383
126512	5688 6205 8621 1508
126513	1098 8318 4533 7725
126514	2727 14988 15436 1973
126515	5836 10286 8785 5844
126516	8451 2728 13905 13793
126517	14398 16918 3349 2767
126518	11843 10253 14674 6948
126519	14981 16806 12144 3834
126520	943 5543 15852 12205
126521	32 9655 16278 4874
126522	242 5364 11297 11627
126523	7492 7089 16552 2983
126524	15414 6631 4512 3870
126525	7581 16819 7356 15744
126526	16352 15879 9214 15042
126527	8634 16370 3807 8177
126528	6531 602 10827 3718
126529	6788 10584 16584 17426
126530	4816 15305 9755 888
126531	1731 15868 211 11258
126532	17046 8089 9639 10050
126533	12195 15788 4234 15838
126534	6907 4329 15522 13446
126535	2348 11005 7169 2883
126536	10953 10610 12307 7526
126537	17878 7800 17945 4335
126538	16963 16420 6760 16132
126539	8145 17450 11057 17971
126540	273 5354 14876 17590
126541	542 9586 7695 8001
126542	15181 9544 8435 13943
126543	12910 14345 11679 8634
126544	16095 14880 12245 4885
126545	1744 12558 4204 13832
126546	17687 12217 10727 7602
126547	7776 14567 13135 9029
126548	1012 17201 5276 10705
126549	16487 16327 12841 10473
126550	7250 14615 14121 17692
126551	5138 368 15426 17015
126552	10583 226 4298 6998
126553	13953 951 5624 5666
126554	8518 17969 6799 7550
126555	17267 17249 13593 12063
126556	17947 7046 934 12988
126557	6628 9777 2352 2084
126558	173 11980 10531 6238
126559	16133 3429 15750 11304
126560	6229 7032 10722 12931
126561	16582 3488 2466 6707
126562	8873 14475 11745 17355
126563	13456 16741 5788 16147
126564	11873 8225 5447 10057
126565	8154 14448 1695 9404
126566	14380 6024 12992 5994
126567	8467 13328 15104 12372
126568	2528 2997 8651 16240
126569	4808 952 8066 14897
126570	1736 10757 12487 8625
126571	5417 10973 4156 11118
126572	17618 9447 2259 15422
126573	408 11479 12336 746
126574	14893 3098 11925 1202
126575	1321 16423 15171 14675
126576	14242 7534 16757 15339
126577	17685 13551 16431 2554
126578	16658 8652 13267 11268
126579	10948 561 17832 11499
126580	17521 5394 7890 590
126581	5135 6303 11956 10018
126582	12356 15953 5699 10369
126583	2572 11773 8246 1356
126584	9039 7840 9294 580
126585	6121 14358 3339 10025
126586	17075 4331 2439 9541
126587	493 354 8038 2022
126588	17495 5506 11043 4386
126589	12433 15111 12689 13429
126590	8894 1585 11619 11181
126591	2817 11330 10870 11440
126592	16216 17625 8522 17073
126593	17051 36 7941 14693
126594	14955 17728 9900 15077
126595	15530 3511 219 11755
126596	10651 9909 4599 16510
126597	11397 15093 6345 47
126598	13788 11496 10047 10894
126599	4349 15163 4727 16138
126600	1484 17508 4520 6222
126601	799 11861 15881 16335
126602	7750 14878 12146 1893
126603	2381 15123 17944 1823
126604	17498 15528 11491 4310
126605	8457 11481 3665 11208
126606	11970 5368 10651 1197
126607	4074 6724 9793 9250
126608	2824 2079 17376 10993
126609	6642 8023 12918 5832
126610	16685 2180 17973 361
126611	488 2376 9559 7747
126612	13706 7343 5464 1791
126613	6411 14370 14566 13773
126614	2342 3153 15793 4561
126615	11379 13153 10747 14666
126616	14416 16616 4759 15909
126617	1568 10225 2051 6225
126618	1357 13563 1799 17173
126619	10117 4245 10602 5364
126620	6450 15827 5715 17845
126621	7157 6339 14403 12242
126622	6910 8576 16046 5052
126623	1936 5619 15639 1975
126624	5640 12482 1884 6770
126625	5224 11567 11166 15137
126626	1655 17571 17625 6269
126627	16524 13739 10975 13362
126628	16314 15538 12415 6711
126629	11116 17849 13234 12718
126630	5741 1049 8846 6631
126631	14465 8708 3814 7173
126632	12137 16165 16843 7094
126633	10070 14718 10173 1525
126634	12005 5366 16626 7746
126635	17547 1670 3872 9417
126636	9769 15877 8121 17658
126637	4355 13439 3096 9719
126638	4744 5006 13275 11928
126639	3425 13838 6096 17469
126640	1957 9006 14336 10301
126641	1717 11380 16667 1807
126642	10930 16634 7379 13747
126643	9664 977 9467 10921
126644	7225 11010 16061 10896
126645	14396 11710 8292 4847
126646	11264 11643 17976 2488
126647	14666 11725 2230 7194
126648	11760 12568 14774 14602
126649	16464 2039 3086 320
126650	10937 4421 9717 2324
126651	13480 8574 10359 5322
126652	15650 13958 8308 14718
126653	9736 16091 13672 12304
126654	16501 14081 15206 1497
126655	9018 8880 4579 7821
126656	4100 10687 11765 7630
126657	11037 11009 10382 17145
126658	11715 15863 9224 4273
126659	3668 1750 5773 9063
126660	10756 3846 14837 2861
126661	12046 17407 13941 6262
126662	11751 2939 4017 11988
126663	8827 1151 13081 5068
126664	12774 5176 4991 17795
126665	3512 15756 9197 16273
126666	9661 13853 11356 13953
126667	4352 6102 13524 12118
126668	13763 11314 10458 5095
126669	16074 5220 12961 17085
126670	11460 3319 7566 1517
126671	437 3296 12464 14122
126672	9241 16198 13459 7358
126673	8445 15523 3548 3131
126674	727 14600 6198 5078
126675	16936 8002 10730 15135
126676	1726 9104 2642 10048
126677	14243 14974 63 7401
126678	2106 206 5571 14320
126679	15617 17603 2718 17951
126680	3111 302 6140 12243
126681	9186 14233 8023 14449
126682	3577 10119 14853 6484
126683	5380 8615 2295 6179
126684	2437 12795 5225 11242
126685	8944 3921 2374 5023
126686	5898 13289 6887 5943
126687	4930 4548 17825 11723
126688	7711 1124 10987 15563
126689	12394 16690 15478 9492
126690	4078 8623 10463 12878
126691	1917 12447 10136 12074
126692	4896 4716 14988 7372
126693	3521 14834 6141 15732
126694	16295 6183 1218 3353
126695	16056 8485 15748 327
126696	5709 1749 15339 13886
126697	13752 11063 247 13633
126698	10102 3839 10868 9556
126699	223 13434 10180 17349
126700	352 14013 135 1794
126701	16953 6518 8073 12896
126702	12346 17079 14967 5522
126703	2050 15386 8672 11993
126704	13820 9740 8708 15215
126705	9868 661 1858 1279
126706	9648 8232 9888 12104
126707	5019 5571 6111 11788
126708	912 1886 17636 10257
126709	5237 8101 7685 12955
126710	6850 15797 10214 11492
126711	6554 1610 10516 11015
126712	3575 5832 14946 13702
126713	11376 4000 10260 13155
126714	3295 15142 8248 4072
126715	13137 9081 14877 13576
126716	8726 10990 471 13851
126717	4453 12120 3650 11749
126718	11339 259 13826 4906
126719	14945 2717 8685 6579
126720	11165 17285 14796 4089
126721	12234 14152 3550 12933
126722	11961 6840 9129 15627
126723	7013 13120 8957 5049
126724	16737 11993 15741 10183
126725	543 11391 3159 6697
126726	16873 17373 17702 12032
126727	2440 13318 5096 6682
126728	13351 907 1828 8871
126729	14213 16390 3217 14214
126730	14992 17497 5355 10179
126731	5637 6026 4384 6047
126732	14006 14310 12672 9778
126733	2765 8674 17293 5838
126734	17669 9338 1155 8248
126735	8135 14968 9451 6167
126736	10449 12736 753 1188
126737	7586 1122 11886 864
126738	7565 8061 3209 1988
126739	1945 12099 15522 5870
126740	4600 17988 5497 4718
126741	5859 8124 15398 14709
126742	14535 16350 12415 6013
126743	9998 15093 11774 17848
126744	1379 7392 3127 2443
126745	7006 17106 4577 9697
126746	6422 12056 1892 17746
126747	11654 17931 11612 14825
126748	13060 13767 16222 8489
126749	11898 15528 9468 10084
126750	7137 6734 12278 9309
126751	5801 15960 15201 11742
126752	3793 14086 9429 3651
126753	7589 3962 468 6516
126754	12908 3293 9598 1130
126755	8544 13263 10060 10393
126756	13429 4297 2276 14070
126757	12840 2337 7539 17562
126758	2079 9489 10880 5567
126759	2999 12686 12035 5402
126760	2264 14297 6529 7504
126761	14181 6973 8162 14500
126762	14345 16490 15239 11342
126763	7189 11392 9497 2979
126764	6861 1519 12041 5240
126765	14772 4483 7088 14010
126766	9804 235 2603 4060
126767	16562 11279 2048 8348
126768	13553 16116 15536 2175
126769	8828 9168 15470 17946
126770	14714 7812 14791 4618
126771	14127 4111 5590 14276
126772	4790 9219 1271 12117
126773	4851 4985 1440 5848
126774	3321 17591 14123 3780
126775	11735 3731 8052 9606
126776	7939 10247 3029 1839
126777	9441 1704 14697 10357
126778	13668 4325 11279 17716
126779	479 4187 8610 13223
126780	16680 17735 3383 3921
126781	13938 5349 8186 4198
126782	9743 14957 4578 7788
126783	16763 17138 7719 17344
126784	1630 14676 6671 927
126785	12650 13528 434 15892
126786	14859 11357 15392 6378
126787	13012 4382 17763 16572
126788	15332 1832 14642 5958
126789	13932 6750 2605 13873
126790	1654 14709 4878 3041
126791	549 11866 6666 15609
126792	5230 1006 16203 13103
126793	9864 1333 2863 3156
126794	583 10782 1730 13774
126795	648 6014 15270 3049
126796	14775 2745 17223 17846
126797	796 7 17094 9230
126798	11291 15814 1145 4697
126799	10258 15752 9793 9169
126800	17290 17453 14829 5965
126801	13513 4803 3568 6348
126802	7752 5216 9690 11918
126803	13420 50 7216 10121
126804	17720 15384 5155 11947
126805	2275 9347 1609 13858
126806	8549 5856 3286 11894
126807	1874 17351 7880 3453
126808	17919 13506 9972 10482
126809	12498 143 12847 12761
126810	8184 9117 1976 1059
126811	8869 17743 12150 8363
126812	3582 13696 4153 3046
126813	1319 959 12111 5138
126814	1803 14476 1698 10011
126815	2690 5208 6441 598
126816	7473 5253 8422 146
126817	9827 907 11547 3632
126818	16209 13817 11745 16057
126819	12891 7813 6441 12427
126820	2079 15202 4325 237
126821	190 7332 16021 12634
126822	10556 1224 1106 10396
126823	2760 188 15840 2587
126824	9310 14369 16868 16862
126825	7455 1100 388 13341
126826	601 7453 11392 12726
126827	14023 17154 15397 5616
126828	9399 13694 12773 12056
126829	273 8390 7682 5352
126830	8900 834 14535 10580
126831	16277 17829 11657 12503
126832	9614 5772 4799 12552
126833	1308 3590 3812 17965
126834	5828 4817 15959 3159
126835	14184 93 17140 11051
126836	7932 5090 1062 5821
126837	14578 10407 10828 8839
126838	10806 12896 8415 9966
126839	15912 5740 323 6873
126840	5294 12936 807 9496
126841	13511 16784 1327 4184
126842	5623 6123 16181 17027
126843	10852 3182 10237 12446
126844	8582 7462 8585 10211
126845	13938 7721 13066 11144
126846	225 4962 5815 17984
126847	1093 17045 998 14116
126848	6950 9875 7259 12396
126849	8813 10619 11366 11536
126850	1872 1685 2165 5856
126851	9691 14527 2090 3487
126852	16639 12225 14807 10070
126853	13901 16228 3358 8618
126854	3017 2053 14817 9742
126855	11222 16850 6723 2097
126856	5910 6787 12354 5166
126857	10196 2820 12654 13026
126858	17827 13506 14700 5282
126859	4624 8664 17086 12804
126860	2230 1486 3385 2433
126861	5324 7669 13516 2578
126862	3693 1582 7014 133
126863	2853 14765 5817 15781
126864	4339 366 571 5447
126865	8694 14461 77 3081
126866	12638 2792 17202 6278
126867	6345 15963 7502 5554
126868	10336 4564 11181 6780
126869	7652 5710 10704 9815
126870	3988 10694 9146 11433
126871	13799 10458 539 15982
126872	9414 3773 6489 5853
126873	395 11810 4063 13867
126874	14204 12366 11290 12363
126875	2287 9582 167 12596
126876	5378 4667 9153 2523
126877	1901 10800 9948 5957
126878	16242 17022 10874 15371
126879	11197 13245 14003 4222
126880	574 3271 4994 8940
126881	15643 5462 10472 14948
126882	11343 13003 8996 3782
126883	1024 14951 1885 10278
126884	17376 10740 2126 708
126885	4329 14834 1651 8678
126886	610 9847 3672 2673
126887	8507 725 4358 10690
126888	4840 12535 6875 2901
126889	5439 9765 5991 11299
126890	10286 2686 14607 15670
126891	8127 804 14615 9814
126892	4681 15470 14450 6954
126893	1810 6588 9119 3769
126894	7087 6685 15867 9085
126895	10469 5453 1216 8297
126896	1198 17607 8790 12992
126897	8031 15531 14039 6676
126898	12492 7759 7141 15183
126899	14462 10741 7405 5276
126900	269 10463 6543 10613
126901	9900 12956 15094 11049
126902	9360 4279 8804 16873
126903	10995 14648 5346 13840
126904	5066 1534 4628 3681
126905	10705 3038 4177 3326
126906	12774 13012 4454 612
126907	5930 4334 16091 5172
126908	10612 13577 1309 9159
126909	10592 4971 295 11136
126910	15471 7008 3144 10800
126911	17007 15944 2621 7262
126912	17816 3658 13244 524
126913	1763 4321 8027 11063
126914	8761 9667 1980 7475
126915	3659 10774 1747 12641
126916	118 9423 15443 4801
126917	12778 1611 12966 12064
126918	14309 15711 12298 17577
126919	17231 180 11228 2015
126920	12378 6575 5582 8764
126921	5708 7752 703 2685
126922	12664 8287 11107 12581
126923	17635 10051 16896 17238
126924	6141 10034 2624 326
126925	10400 2407 8432 12758
126926	917 3925 7992 11790
126927	12920 2225 9129 5527
126928	17910 1755 10181 7669
126929	2615 1909 6741 4742
126930	2373 7590 8181 15069
126931	12784 678 4478 7328
126932	15561 10687 15581 3163
126933	9293 9821 7663 16353
126934	17620 16533 16961 3312
126935	11536 8850 2782 4768
126936	6535 8832 10059 11580
126937	10700 5735 7547 8669
126938	872 188 1147 15434
126939	4496 10954 12577 12076
126940	7934 11904 2048 10682
126941	5729 6432 7845 12367
126942	3978 3832 15788 9178
126943	10371 12627 12127 3918
126944	5156 3548 17986 8695
126945	17087 3982 1344 17249
126946	4972 6231 6821 9515
126947	4591 8762 5904 2040
126948	12212 8601 17604 3714
126949	15656 3899 13962 8731
126950	4552 12011 10856 8947
126951	15116 4882 16819 15137
126952	9333 15372 15134 2584
126953	17764 12951 8632 1451
126954	6366 17968 1792 6473
126955	6738 6910 3041 17371
126956	6035 9416 384 11294
126957	1630 10717 2381 14665
126958	5494 1047 6456 538
126959	12368 6673 16722 11437
126960	14237 7778 14116 3417
126961	13743 15513 14153 10598
126962	6003 8224 17964 7733
126963	2317 13009 8437 10607
126964	8595 5190 16691 3640
126965	12439 17761 5451 1403
126966	2960 1007 14006 3540
126967	13096 2815 17670 12653
126968	9670 185 3403 13929
126969	8409 8428 16370 12904
126970	12787 11789 13724 9917
126971	17719 12892 168 7072
126972	16062 3618 14474 351
126973	4432 10622 2099 11779
126974	6339 3776 3420 1003
126975	14038 3944 5471 7520
126976	2156 8562 16125 1112
126977	15062 8946 13442 15351
126978	17589 721 15745 4740
126979	2101 14571 452 15877
126980	4591 13060 11698 6835
126981	1536 17727 1449 13654
126982	3302 13187 3600 8698
126983	12053 11618 7179 8847
126984	1107 11703 8253 6625
126985	11666 11697 6718 3925
126986	5583 12564 422 2889
126987	6581 17729 3920 6521
126988	9891 2522 8596 3960
126989	8966 5254 4436 10204
126990	3676 10574 1061 10865
126991	8415 3455 14620 16798
126992	14052 6158 5173 8940
126993	13778 12878 12736 1195
126994	15905 480 9942 880
126995	15883 7762 6650 14097
126996	4370 8795 10798 17940
126997	13641 5831 14433 2051
126998	9133 6735 5698 5424
126999	12049 1314 13178 7266
127000	5940 14832 3628 14207
127001	4685 2717 2722 16255
127002	5627 8293 7987 7888
127003	17417 1347 952 4094
127004	12848 3761 10354 9435
127005	8282 4025 15887 8252
127006	7705 9309 4672 5678
127007	14722 15517 16838 8358
127008	11515 4247 16053 6854
127009	1729 7238 12612 4007
127010	13057 13452 6065 15554
127011	10819 8557 16919 9802
127012	7837 16862 5626 4889
127013	12216 1626 1958 11138
127014	2113 4567 11439 7477
127015	1166 99 10485 3975
127016	13757 7471 14293 2904
127017	15831 8308 567 4804
127018	17353 4900 1480 9770
127019	2922 10513 3726 11327
127020	7398 17734 15074 11089
127021	7870 1708 6174 14000
127022	8922 16622 2909 2867
127023	3156 8112 6460 15499
127024	11398 11705 15700 17023
127025	3205 2973 1001 5434
127026	7461 16869 5931 15443
127027	15184 15577 9697 15194
127028	6565 6 3918 9948
127029	17962 10492 3084 4635
127030	1509 1043 5738 13219
127031	8534 15956 8381 10573
127032	14505 15542 14610 6299
127033	16277 13086 8125 16471
127034	17375 1574 11745 3227
127035	4554 5080 4119 1561
127036	3336 5259 2690 6524
127037	8384 11990 10925 13735
127038	3862 13894 16752 6823
127039	4168 1758 17214 7995
127040	13135 12882 2214 15740
127041	4788 223 11981 14961
127042	10715 17834 12744 9242
127043	12785 11593 15828 30
127044	2241 6154 12658 13254
127045	3788 14442 9297 7134
127046	2191 17179 502 15973
127047	17871 16780 16603 9701
127048	57 2515 11798 12501
127049	14102 890 16005 13469
127050	1622 6602 16742 8763
127051	13194 14732 3537 15067
127052	4473 17722 13144 15424
127053	10858 15537 4843 16902
127054	7359 13706 8957 12515
127055	6249 6879 464 2856
127056	2551 14372 376 11843
127057	15702 5011 9079 12480
127058	6980 8406 4677 2887
127059	3865 5511 6932 8008
127060	11599 13816 7718 16858
127061	10285 3429 1937 16296
127062	7141 16363 326 878
127063	11511 4994 15826 5048
127064	6272 17431 7703 17809
127065	8886 718 9103 7143
127066	957 3712 7377 3177
127067	14301 12226 11525 16688
127068	15829 17731 10274 12843
127069	8431 2540 13383 15553
127070	15294 4805 14011 13586
127071	2211 1678 13943 17582
127072	14182 6295 7665 3633
127073	6657 14417 7070 3372
127074	6857 15190 2953 13283
127075	16515 6876 4259 7649
127076	3866 15984 15999 7267
127077	13694 11151 12117 9549
127078	10452 4563 8701 236
127079	942 6669 4652 3869
127080	15562 5429 1065 12875
127081	4806 11154 649 16297
127082	11309 12908 3833 16538
127083	1572 7137 12878 9970
127084	1320 10261 2208 10999
127085	564 1781 12923 2292
127086	7846 9561 2588 14962
127087	3972 4498 994 9928
127088	84 65 16777 12282
127089	15195 6263 276 6069
127090	15760 9424 421 14531
127091	14577 4857 12052 17683
127092	4695 529 4079 12483
127093	14378 11359 5150 9285
127094	2830 9046 2722 9371
127095	7832 11142 15094 3984
127096	7959 770 12290 9375
127097	10231 1306 16754 12013
127098	300 11808 4396 17662
127099	13101 103 11255 11798
127100	7948 16308 4257 1564
127101	11765 6184 15441 10724
127102	11246 1937 2502 13955
127103	7839 6701 6298 2164
127104	9152 16673 6640 11760
127105	3537 5297 3361 8133
127106	6798 1567 2639 14661
127107	8059 5745 9410 2933
127108	6611 7109 5350 1543
127109	3792 16666 3471 8559
127110	17594 7585 2289 14982
127111	13572 5137 6564 3299
127112	16672 365 4711 17171
127113	5819 6229 13463 10973
127114	8367 5484 10792 2096
127115	10033 13570 5285 13532
127116	6492 15038 6304 10453
127117	6804 10872 13688 16400
127118	2030 9947 8165 3863
127119	289 29 118 11830
127120	10929 7456 9934 7239
127121	8926 9870 6638 16824
127122	6146 14385 1455 10854
127123	6037 2949 648 8703
127124	9944 8563 17662 4565
127125	7955 1848 16065 9281
127126	1182 6175 17815 9993
127127	3298 11384 16360 13807
127128	8159 3799 8358 7981
127129	7110 10866 14303 11286
127130	2397 10797 4010 12592
127131	11728 1033 5184 639
127132	6697 16440 16703 13118
127133	8439 1730 2860 4267
127134	13787 6620 2543 75
127135	4256 8478 13033 5000
127136	11927 13376 5108 10021
127137	10475 13120 7857 6177
127138	2931 6544 7084 3177
127139	10067 5489 16161 11657
127140	14273 12813 13469 3283
127141	9418 11654 8383 10921
127142	12149 13246 2427 12911
127143	14434 5737 8650 8102
127144	689 3854 14227 9539
127145	5625 472 326 4802
127146	3847 9236 14637 2088
127147	1416 12781 17863 12828
127148	14960 12470 2668 16338
127149	3636 2450 6772 4615
127150	14416 3464 1604 16678
127151	3911 16664 5173 16041
127152	14437 4796 10898 16943
127153	16511 10654 12515 12568
127154	7598 16692 12691 12807
127155	12092 16985 9779 9211
127156	14363 7266 8466 6091
127157	17738 3116 2774 3700
127158	10674 375 6678 1676
127159	9721 793 15959 14388
127160	7404 17540 17049 6268
127161	4461 15549 2668 11945
127162	5372 12257 17685 7182
127163	16354 6144 542 10689
127164	14524 4709 15162 509
127165	16284 99 535 7520
127166	3872 4429 13281 11555
127167	17945 10694 9955 1871
127168	15844 13750 5343 12301
127169	12422 12729 2645 792
127170	6795 6051 17469 14763
127171	14849 1161 12637 5409
127172	607 15713 8738 1587
127173	448 16348 3403 2288
127174	12555 11499 13745 14016
127175	6748 8011 15158 17987
127176	1885 13615 8551 6440
127177	4384 13281 1590 13024
127178	17956 5120 11924 2119
127179	8489 2234 16857 16821
127180	4165 510 12298 10436
127181	4424 1169 17727 7799
127182	8424 367 924 15993
127183	15357 5537 12323 6720
127184	12444 726 11304 10264
127185	3005 6932 122 4633
127186	12747 11504 220 1132
127187	2782 13829 3528 1316
127188	17963 15731 16394 6606
127189	16523 7859 15678 12006
127190	13716 6627 13138 303
127191	13990 4334 5946 11354
127192	14220 6612 11231 5847
127193	12429 3456 10027 10063
127194	14535 3225 13707 9262
127195	15609 13191 1476 9473
127196	5383 13647 11224 16624
127197	13964 2137 10066 448
127198	7403 3999 13255 16784
127199	15730 4888 11481 7392
127200	7754 13937 6480 11786
127201	5304 15367 8458 1935
127202	9135 15180 5435 12796
127203	7441 15392 17769 7899
127204	13394 4579 3720 10770
127205	12359 12357 16174 17519
127206	9209 16057 6903 4900
127207	7338 11305 3840 12579
127208	15562 11366 8621 9963
127209	990 8909 17643 3122
